ID,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
2425,681686,71,18,single,rented,no,Artist,Karnataka,13,10,1
2426,5682236,32,14,single,owned,yes,Computer_hardware_engineer,Jharkhand,6,11,0
2427,9842288,38,3,single,rented,yes,Magistrate,Assam,3,14,0
2428,4507766,48,4,single,rented,no,Financial_Analyst,Uttar_Pradesh,3,12,0
2429,291391,33,8,single,rented,no,Technical_writer,Haryana,6,13,1
2430,8570568,40,6,single,rented,no,Technician,Delhi,6,10,0
2431,8681228,48,14,married,rented,no,Technical_writer,Rajasthan,9,14,0
2432,9082904,29,13,single,rented,no,Artist,Jharkhand,11,12,0
2433,5194869,59,15,single,rented,no,Software_Developer,Maharashtra,10,10,0
2434,4859415,23,13,single,rented,no,Geologist,Rajasthan,10,13,0
2435,9749313,72,17,single,rented,yes,Aviator,Jharkhand,14,11,1
2436,814828,72,2,single,rented,no,Lawyer,West_Bengal,2,11,0
2437,9867260,43,12,single,rented,no,Flight_attendant,Andhra_Pradesh,8,13,0
2438,4103243,24,8,single,rented,yes,Computer_operator,Bihar,4,11,0
2439,5174712,64,1,single,rented,no,Graphic_Designer,Andhra_Pradesh,1,13,0
2440,5485064,27,2,single,rented,no,Designer,West_Bengal,2,12,0
2441,3062422,78,8,single,rented,no,Fashion_Designer,Uttar_Pradesh,8,14,0
2442,1467935,28,8,married,rented,no,Aviator,Maharashtra,8,13,0
2443,335570,73,13,single,rented,yes,Police_officer,Bihar,3,12,0
2444,7627741,71,6,single,rented,yes,Hotel_Manager,Andhra_Pradesh,4,14,0
2445,5055246,39,19,single,rented,yes,Dentist,Jharkhand,12,10,0
2446,160166,53,16,single,rented,no,Magistrate,Gujarat,9,11,0
2447,8256373,33,15,single,rented,yes,Magistrate,Andhra_Pradesh,7,13,0
2448,2436593,54,19,single,rented,no,Firefighter,Bihar,6,13,0
2449,882249,36,14,single,owned,no,Dentist,Punjab,12,13,1
2450,919916,66,3,single,rented,no,Army_officer,Madhya_Pradesh,3,13,0
2451,3117744,55,18,single,rented,no,Flight_attendant,Punjab,7,12,0
2452,5017077,60,7,single,norent_noown,no,Software_Developer,Bihar,7,13,0
2453,998868,44,16,single,rented,no,Microbiologist,Uttar_Pradesh,5,13,1
2454,5865707,76,3,single,rented,no,Scientist,Rajasthan,3,13,0
2455,2713771,78,4,single,rented,yes,Industrial_Engineer,Tamil_Nadu,4,10,0
2456,6067257,47,5,single,rented,no,Web_designer,Bihar,5,13,0
2457,9725128,54,7,single,rented,no,Mechanical_engineer,Bihar,3,10,0
2458,1999326,50,8,single,rented,no,Secretary,Kerala,4,12,0
2459,6979096,39,7,single,rented,no,Drafter,Uttar_Pradesh,7,11,0
2460,3509965,32,9,single,owned,no,Petroleum_Engineer,West_Bengal,3,12,0
2461,8790456,41,2,single,rented,no,Designer,Tamil_Nadu,2,11,0
2462,8723870,71,16,single,rented,no,Analyst,Haryana,14,13,0
2463,7200030,46,17,single,rented,no,Secretary,Delhi,9,10,0
2464,3700179,75,15,single,rented,no,Comedian,Karnataka,10,11,1
2465,7018326,33,20,single,norent_noown,yes,Microbiologist,Tamil_Nadu,4,11,0
2466,6409441,44,13,single,rented,no,Firefighter,Tamil_Nadu,3,11,0
2467,6967997,30,5,single,rented,yes,Biomedical_Engineer,Karnataka,4,14,0
2468,8939580,50,3,single,rented,yes,Physician,Tamil_Nadu,3,13,0
2469,90178,76,9,single,rented,no,Geologist,Uttar_Pradesh,9,11,1
2470,6461341,24,18,single,rented,no,Firefighter,Gujarat,9,11,0
2471,4485310,49,7,married,rented,no,Magistrate,West_Bengal,7,14,0
2472,5751205,49,10,single,rented,yes,Financial_Analyst,West_Bengal,10,10,0
2473,6602132,76,1,single,rented,no,Drafter,Jharkhand,1,12,0
2474,4977116,25,7,single,rented,yes,Police_officer,Madhya_Pradesh,7,10,1
2475,7123769,47,15,single,owned,no,Computer_hardware_engineer,West_Bengal,9,12,0
2476,2825737,28,5,single,rented,no,Industrial_Engineer,Andhra_Pradesh,5,10,0
2477,4432896,29,14,single,rented,no,Civil_engineer,Andhra_Pradesh,13,14,1
2478,722602,60,19,single,rented,no,Surveyor,Andhra_Pradesh,9,14,0
2479,2286483,22,3,single,rented,yes,Physician,Gujarat,3,12,0
2480,226480,53,11,married,rented,no,Aviator,Bihar,8,10,0
2481,632665,26,13,single,rented,no,Flight_attendant,Odisha,9,10,0
2482,6554261,44,12,single,rented,no,Consultant,Haryana,12,10,0
2483,7075033,21,1,single,rented,no,Technician,Maharashtra,1,12,0
2484,3139818,57,20,married,rented,no,Air_traffic_controller,Maharashtra,3,10,0
2485,4763378,70,6,single,rented,yes,Psychologist,Tamil_Nadu,6,14,1
2486,389805,25,18,single,rented,no,Hotel_Manager,Uttar_Pradesh,12,14,0
2487,7694525,44,18,single,rented,yes,Geologist,Maharashtra,12,10,0
2488,2295033,71,12,single,rented,no,Fashion_Designer,Maharashtra,10,11,0
2489,1666705,35,9,single,rented,yes,Artist,Uttar_Pradesh,7,11,0
2490,5647627,46,2,single,rented,no,Physician,Tamil_Nadu,2,11,0
2491,7522788,29,16,single,rented,no,Firefighter,Assam,10,12,0
2492,2853298,23,16,single,rented,yes,Design_Engineer,Uttar_Pradesh,13,11,0
2493,8791008,31,20,single,rented,no,Psychologist,Odisha,9,11,0
2494,557674,62,18,single,rented,no,Industrial_Engineer,Maharashtra,5,14,0
2495,4413604,62,10,single,rented,no,Chartered_Accountant,West_Bengal,10,13,0
2496,2974289,22,3,single,rented,no,Civil_servant,Uttar_Pradesh,3,13,1
2497,1591909,71,17,married,rented,no,Civil_engineer,Uttar_Pradesh,4,12,0
2498,647926,35,5,single,rented,yes,Petroleum_Engineer,Maharashtra,5,11,0
2499,3307171,68,2,single,rented,yes,Comedian,Uttar_Pradesh,2,14,0
2500,7203886,40,14,single,owned,yes,Technician,Karnataka,13,10,1
2501,4485547,33,20,single,rented,no,Air_traffic_controller,Andhra_Pradesh,14,11,0
2502,8230205,71,6,single,rented,yes,Chef,Uttar_Pradesh,6,12,0
2503,659529,60,10,single,rented,no,Civil_engineer,Jammu_and_Kashmir,8,10,0
2504,8891641,67,15,single,rented,no,Technician,Tamil_Nadu,7,12,0
2505,3689673,43,11,single,rented,no,Librarian,Haryana,11,13,0
2506,6329731,45,9,single,norent_noown,no,Designer,Rajasthan,9,13,0
2507,4527248,47,6,single,rented,yes,Psychologist,West_Bengal,6,13,0
2508,1877926,52,16,single,rented,no,Fashion_Designer,Haryana,14,13,0
2509,1295939,43,6,single,rented,yes,Drafter,Rajasthan,6,14,0
2510,7835117,40,3,single,rented,yes,Technical_writer,Assam,3,14,0
2511,8461272,68,11,single,rented,no,Geologist,Andhra_Pradesh,9,12,0
2512,6068842,29,6,single,rented,no,Technician,Maharashtra,6,14,1
2513,5239354,69,1,married,rented,no,Drafter,Andhra_Pradesh,1,11,0
2514,2165988,58,14,single,owned,no,Statistician,Karnataka,6,13,0
2515,1281153,71,0,married,rented,no,Designer,Bihar,0,11,0
2516,9188759,55,2,single,rented,no,Financial_Analyst,Delhi,2,11,0
2517,363970,33,9,single,rented,no,Graphic_Designer,Tamil_Nadu,9,10,0
2518,7171033,68,19,married,rented,no,Computer_operator,Punjab,4,10,0
2519,4145551,46,15,married,rented,no,Statistician,Uttar_Pradesh,11,13,0
2520,7218867,43,16,single,rented,no,Architect,Karnataka,8,14,1
2521,8287985,54,9,single,rented,yes,Chemical_engineer,Tamil_Nadu,9,13,0
2522,4807368,45,13,single,owned,yes,Librarian,Uttar_Pradesh,5,11,0
2523,6200661,40,3,single,rented,no,Psychologist,Uttar_Pradesh,3,10,0
2524,6797003,73,19,single,rented,no,Financial_Analyst,West_Bengal,6,12,0
2525,2503015,66,18,single,rented,yes,Secretary,Maharashtra,11,13,0
2526,6543823,50,5,single,rented,yes,Geologist,Andhra_Pradesh,5,13,0
2527,9376698,53,2,married,rented,no,Software_Developer,West_Bengal,2,14,0
2528,7301820,24,9,single,rented,yes,Physician,Rajasthan,9,14,0
2529,3897430,21,2,single,rented,no,Technician,Assam,2,12,0
2530,4389022,71,18,single,rented,no,Fashion_Designer,Bihar,12,12,0
2531,5665869,51,4,single,rented,no,Scientist,Andhra_Pradesh,4,13,0
2532,1872336,28,3,single,rented,yes,Industrial_Engineer,Madhya_Pradesh,3,12,1
2533,6108808,76,16,married,rented,no,Computer_hardware_engineer,Haryana,3,12,0
2534,9672890,40,13,single,rented,yes,Chemical_engineer,Uttar_Pradesh,7,13,0
2535,2435155,77,5,single,rented,no,Mechanical_engineer,Chhattisgarh,5,13,0
2536,7727737,41,11,single,rented,no,Civil_servant,Jharkhand,3,11,0
2537,6563391,42,9,married,rented,no,Mechanical_engineer,Haryana,9,12,0
2538,6772070,28,19,single,rented,no,Consultant,West_Bengal,10,13,0
2539,3550881,47,8,single,rented,no,Engineer,West_Bengal,8,13,0
2540,9476109,69,8,single,rented,no,Petroleum_Engineer,Uttar_Pradesh,8,13,0
2541,4749978,65,6,single,owned,no,Technology_specialist,Andhra_Pradesh,4,11,0
2542,3269849,43,9,single,rented,no,Aviator,Madhya_Pradesh,9,14,0
2543,2685947,52,3,single,rented,yes,Geologist,West_Bengal,3,14,0
2544,9495400,79,11,single,rented,yes,Petroleum_Engineer,Andhra_Pradesh,6,11,0
2545,3106207,66,6,single,rented,no,Petroleum_Engineer,Haryana,4,10,0
2546,182326,27,12,single,rented,yes,Industrial_Engineer,Uttar_Pradesh,4,14,0
2547,6884150,69,3,single,rented,no,Microbiologist,Kerala,3,11,0
2548,2742207,35,9,single,rented,no,Surveyor,Uttar_Pradesh,9,10,0
2549,3135789,75,1,single,rented,yes,Surveyor,Gujarat,1,11,0
2550,2439128,55,7,single,rented,no,Physician,Madhya_Pradesh,7,10,0
2551,1052130,29,16,single,rented,no,Police_officer,Bihar,3,14,0
2552,1073866,79,4,single,rented,no,Chef,Madhya_Pradesh,3,11,0
2553,229131,76,10,single,rented,no,Aviator,Maharashtra,10,13,1
2554,8697355,54,17,single,rented,no,Architect,Andhra_Pradesh,13,12,0
2555,9624787,78,12,single,rented,no,Mechanical_engineer,Bihar,10,11,0
2556,5003310,25,1,married,owned,no,Magistrate,Karnataka,1,13,0
2557,7643432,66,17,single,rented,no,Librarian,Karnataka,8,13,0
2558,7458144,26,13,single,rented,yes,Technical_writer,Uttar_Pradesh,7,11,1
2559,5978445,27,10,single,rented,no,Police_officer,West_Bengal,4,10,0
2560,7800702,74,16,single,rented,no,Politician,Tamil_Nadu,8,12,0
2561,8290616,46,5,single,rented,no,Hotel_Manager,Bihar,5,11,0
2562,8801912,33,16,married,rented,no,Flight_attendant,Haryana,9,14,0
2563,4939158,65,12,single,rented,no,Official,Andhra_Pradesh,7,14,1
2564,5112412,69,9,single,rented,yes,Economist,Karnataka,9,12,0
2565,8021921,73,4,single,rented,no,Secretary,Jharkhand,4,10,1
2566,6959274,61,10,single,rented,no,Aviator,Jharkhand,10,10,0
2567,3604307,22,0,single,rented,no,Geologist,Bihar,0,13,0
2568,462698,31,7,single,rented,no,Statistician,Karnataka,5,13,0
2569,2389509,61,15,married,rented,no,Technical_writer,Maharashtra,10,10,0
2570,5279919,38,19,single,owned,no,Financial_Analyst,Tamil_Nadu,3,10,1
2571,6674100,43,13,single,rented,no,Graphic_Designer,Uttar_Pradesh,8,13,0
2572,1752237,79,4,single,rented,no,Mechanical_engineer,Telangana,4,11,0
2573,1736074,64,3,single,rented,no,Analyst,West_Bengal,3,11,0
2574,5345253,61,7,single,rented,no,Petroleum_Engineer,West_Bengal,3,13,0
2575,8535775,33,18,single,rented,no,Technician,Assam,5,13,1
2576,850446,38,5,single,rented,yes,Drafter,Andhra_Pradesh,5,14,0
2577,1951248,40,12,single,rented,no,Chemical_engineer,Madhya_Pradesh,12,14,0
2578,2041208,63,6,single,rented,no,Mechanical_engineer,Kerala,6,12,0
2579,5022817,58,6,single,rented,yes,Technology_specialist,Uttar_Pradesh,6,13,0
2580,3274307,41,16,single,rented,yes,Secretary,Maharashtra,6,12,0
2581,1589605,46,13,single,rented,no,Architect,Haryana,9,10,1
2582,270761,48,1,single,rented,no,Fashion_Designer,Rajasthan,1,11,1
2583,2295066,76,12,single,rented,no,Mechanical_engineer,Madhya_Pradesh,7,13,1
2584,4651030,64,13,single,rented,yes,Computer_operator,Uttar_Pradesh,4,10,0
2585,6885928,79,15,married,rented,no,Air_traffic_controller,West_Bengal,13,13,0
2586,348780,64,1,single,rented,no,Statistician,Bihar,1,12,0
2587,3264559,29,14,married,rented,no,Statistician,West_Bengal,4,10,0
2588,8806392,61,5,married,rented,no,Software_Developer,Jharkhand,5,13,0
2589,5543454,21,19,single,norent_noown,no,Designer,Jharkhand,13,11,0
2590,4380624,48,12,single,owned,no,Hotel_Manager,West_Bengal,12,12,0
2591,5574828,74,0,single,rented,no,Engineer,Kerala,0,10,0
2592,2264409,48,13,single,rented,no,Engineer,Telangana,13,13,0
2593,1085710,72,12,single,rented,no,Librarian,Kerala,9,10,1
2594,6944312,44,13,single,rented,no,Microbiologist,Andhra_Pradesh,7,10,0
2595,4123671,30,10,single,rented,no,Chef,Bihar,7,13,0
2596,3763510,33,5,single,rented,no,Architect,Andhra_Pradesh,5,10,0
2597,2725660,32,7,single,rented,no,Army_officer,Maharashtra,7,10,0
2598,1049794,66,13,single,rented,no,Technical_writer,Maharashtra,9,11,0
2599,2675511,69,3,single,rented,no,Chartered_Accountant,Andhra_Pradesh,3,10,0
2600,9635602,36,9,single,rented,no,Graphic_Designer,Delhi,9,10,0
2601,317564,32,4,single,rented,no,Mechanical_engineer,West_Bengal,4,14,0
2602,2517585,74,5,single,rented,no,Librarian,Bihar,5,13,0
2603,9389020,61,2,single,rented,yes,Firefighter,Bihar,2,12,0
2604,7517800,76,12,single,owned,yes,Chemical_engineer,Bihar,12,11,0
2605,1892122,78,10,single,rented,no,Civil_servant,Assam,6,11,0
2606,4222240,56,13,single,rented,no,Surveyor,Tamil_Nadu,13,12,0
2607,8396271,24,14,married,rented,yes,Air_traffic_controller,Maharashtra,14,13,0
2608,3855594,39,10,single,rented,yes,Consultant,Telangana,10,13,1
2609,6101750,64,4,single,rented,yes,Psychologist,Odisha,4,11,1
2610,6561990,78,13,single,rented,no,Geologist,Uttar_Pradesh,3,12,0
2611,1114427,73,9,single,rented,yes,Comedian,Bihar,9,13,1
2612,4348814,77,4,single,rented,yes,Official,Assam,4,12,0
2613,8700927,41,0,married,rented,no,Technology_specialist,Andhra_Pradesh,0,10,0
2614,3209350,57,5,single,rented,yes,Chef,Karnataka,5,13,0
2615,9750930,31,3,single,rented,yes,Comedian,Uttar_Pradesh,3,10,1
2616,9872943,78,16,single,owned,no,Scientist,Maharashtra,14,13,1
2617,452661,51,17,married,rented,no,Computer_hardware_engineer,Uttar_Pradesh,14,10,0
2618,7613756,41,15,single,rented,no,Official,West_Bengal,10,13,0
2619,3143181,78,3,single,rented,no,Drafter,Andhra_Pradesh,3,10,0
2620,6330110,74,17,single,rented,no,Geologist,West_Bengal,11,13,0
2621,8359091,60,5,single,rented,no,Graphic_Designer,Manipur,5,13,0
2622,4939745,39,6,single,rented,yes,Architect,Mizoram,3,11,0
2623,110437,41,8,single,rented,no,Police_officer,West_Bengal,8,12,1
2624,3316209,30,13,single,rented,no,Computer_hardware_engineer,Rajasthan,13,12,0
2625,2153305,21,11,single,rented,yes,Computer_hardware_engineer,Himachal_Pradesh,11,14,0
2626,2338978,38,19,single,rented,no,Physician,Bihar,3,10,0
2627,8325911,63,3,single,rented,no,Flight_attendant,Andhra_Pradesh,3,11,0
2628,7466449,64,11,single,rented,yes,Comedian,Rajasthan,10,13,0
2629,7750253,45,9,single,rented,yes,Lawyer,Telangana,9,11,0
2630,7665233,79,10,single,rented,no,Secretary,Tamil_Nadu,3,12,1
2631,2393203,30,18,single,rented,yes,Mechanical_engineer,Bihar,6,12,0
2632,9992133,40,14,married,rented,no,Analyst,Andhra_Pradesh,3,13,0
2633,8813566,38,20,married,rented,no,Geologist,Odisha,6,12,0
2634,7228553,42,1,single,rented,yes,Dentist,Assam,1,13,0
2635,6144152,72,18,single,owned,no,Software_Developer,Odisha,13,12,0
2636,6497883,61,15,single,rented,no,Civil_engineer,Maharashtra,9,11,0
2637,5199470,28,16,single,rented,no,Politician,Andhra_Pradesh,4,14,0
2638,8453618,47,4,single,rented,no,Consultant,West_Bengal,4,12,1
2639,4868070,51,17,married,rented,no,Surveyor,Gujarat,6,13,0
2640,8589490,32,10,single,rented,no,Statistician,Maharashtra,10,10,0
2641,6588127,76,5,single,rented,no,Technician,Haryana,5,10,1
2642,2218088,35,9,single,rented,no,Lawyer,Jharkhand,5,11,1
2643,3859945,64,5,single,rented,no,Comedian,Maharashtra,5,13,0
2644,7662947,46,17,married,rented,yes,Microbiologist,Maharashtra,3,10,0
2645,3486482,28,15,single,rented,yes,Industrial_Engineer,Andhra_Pradesh,10,10,0
2646,1273453,61,12,married,rented,no,Technical_writer,Telangana,3,11,0
2647,6123115,27,16,single,rented,no,Police_officer,Tamil_Nadu,10,11,1
2648,5323346,29,12,single,rented,no,Computer_hardware_engineer,West_Bengal,4,14,0
2649,6010140,75,15,single,rented,yes,Fashion_Designer,Punjab,9,10,1
2650,9215706,34,10,single,rented,yes,Designer,Madhya_Pradesh,10,14,0
2651,5752584,30,5,single,rented,no,Politician,Bihar,4,11,0
2652,1341380,70,17,married,rented,no,Graphic_Designer,Kerala,3,13,0
2653,9017508,40,17,married,rented,yes,Petroleum_Engineer,Maharashtra,6,13,0
2654,2672719,67,16,single,rented,no,Web_designer,Telangana,14,10,0
2655,9382598,23,5,single,rented,no,Designer,Andhra_Pradesh,4,12,0
2656,147127,79,0,single,rented,yes,Computer_operator,Rajasthan,0,12,0
2657,1092385,55,4,single,owned,no,Air_traffic_controller,Tamil_Nadu,4,12,0
2658,6814296,37,16,single,rented,no,Computer_hardware_engineer,Karnataka,8,11,1
2659,6626413,76,20,single,rented,no,Librarian,Tamil_Nadu,10,13,0
2660,1741465,57,0,single,rented,no,Physician,Maharashtra,0,11,0
2661,5629582,53,9,single,rented,yes,Magistrate,Tamil_Nadu,7,11,0
2662,5743908,29,19,single,rented,yes,Civil_engineer,Gujarat,7,14,0
2663,3840944,68,14,single,rented,no,Dentist,Uttar_Pradesh,9,12,0
2664,1847709,44,3,single,rented,yes,Scientist,Kerala,3,12,1
2665,6892122,68,4,single,rented,no,Technology_specialist,West_Bengal,4,13,0
2666,6544503,65,13,single,rented,yes,Civil_engineer,Rajasthan,4,13,0
2667,6304775,21,13,single,rented,no,Official,Karnataka,7,11,0
2668,2182490,48,6,single,rented,no,Technician,Maharashtra,6,11,0
2669,9238134,78,2,single,rented,no,Chef,Tamil_Nadu,2,11,0
2670,5683730,47,8,single,norent_noown,no,Surveyor,Andhra_Pradesh,7,14,0
2671,9312028,38,20,single,rented,no,Politician,Tamil_Nadu,5,13,0
2672,1225686,65,9,single,rented,no,Comedian,Karnataka,5,13,1
2673,9388165,29,19,single,rented,no,Economist,Madhya_Pradesh,13,11,0
2674,8171200,22,15,single,rented,no,Surgeon,Chhattisgarh,9,12,0
2675,682554,57,9,single,rented,no,Financial_Analyst,Madhya_Pradesh,9,14,0
2676,9111852,24,6,single,rented,yes,Surgeon,Uttar_Pradesh,6,11,0
2677,4351817,31,3,married,rented,no,Hotel_Manager,Andhra_Pradesh,3,11,0
2678,3701293,62,20,single,rented,no,Physician,Karnataka,3,11,0
2679,2211161,46,6,married,rented,yes,Politician,Andhra_Pradesh,6,11,0
2680,3115639,35,14,single,rented,yes,Technician,Madhya_Pradesh,14,10,1
2681,7782347,76,8,single,rented,yes,Physician,West_Bengal,8,14,0
2682,7058393,68,11,single,rented,no,Industrial_Engineer,Haryana,11,11,0
2683,7871784,54,10,single,rented,yes,Dentist,West_Bengal,10,12,0
2684,9250350,42,9,single,rented,no,Chef,Maharashtra,4,10,1
2685,1514872,76,8,single,rented,yes,Engineer,Jharkhand,8,13,0
2686,8008800,36,16,single,rented,no,Consultant,Maharashtra,14,13,0
2687,4813006,52,16,single,owned,yes,Chartered_Accountant,Telangana,4,11,0
2688,9673547,47,6,married,rented,no,Computer_operator,Karnataka,4,12,0
2689,1175014,72,7,married,rented,no,Technician,Uttar_Pradesh,7,14,0
2690,4636538,56,4,single,rented,no,Chemical_engineer,West_Bengal,4,10,0
2691,5705605,28,5,single,rented,yes,Hotel_Manager,Puducherry,5,11,0
2692,3125040,56,12,single,rented,no,Drafter,Haryana,11,13,0
2693,6184989,37,18,single,rented,no,Chef,Madhya_Pradesh,5,10,0
2694,5978301,73,7,single,rented,yes,Aviator,Maharashtra,7,11,0
2695,8902378,41,16,single,rented,no,Technology_specialist,Maharashtra,5,14,0
2696,2453544,47,10,single,rented,no,Architect,Rajasthan,5,14,0
2697,589411,73,14,single,rented,yes,Computer_operator,Andhra_Pradesh,12,12,0
2698,4476997,27,15,single,rented,no,Magistrate,Bihar,7,13,1
2699,7321831,46,8,single,rented,no,Technician,Uttar_Pradesh,6,11,0
2700,7977107,59,15,single,rented,no,Comedian,Uttar_Pradesh,8,12,0
2701,7566971,59,10,single,rented,no,Dentist,Gujarat,7,12,0
2702,5626095,71,14,married,rented,no,Air_traffic_controller,Kerala,5,10,0
2703,3917443,27,4,single,rented,no,Geologist,Punjab,4,13,0
2704,2909945,59,10,single,rented,no,Civil_servant,Gujarat,8,14,0
2705,4932490,25,8,single,rented,yes,Surgeon,Kerala,8,10,0
2706,1171428,45,11,single,rented,yes,Statistician,Tripura,5,11,1
2707,2628971,30,19,single,rented,no,Consultant,Andhra_Pradesh,7,14,1
2708,2556533,47,14,single,rented,yes,Drafter,Kerala,3,11,0
2709,2949086,42,1,single,rented,no,Chartered_Accountant,West_Bengal,1,10,0
2710,2442525,54,18,single,norent_noown,no,Technology_specialist,Tamil_Nadu,4,14,0
2711,6520687,63,7,single,norent_noown,no,Psychologist,Gujarat,5,10,0
2712,7642419,39,12,married,rented,no,Petroleum_Engineer,Tripura,12,10,0
2713,4613553,27,13,single,owned,no,Civil_engineer,Karnataka,13,10,1
2714,8249799,42,19,single,rented,no,Web_designer,Haryana,12,10,0
2715,4631897,73,4,married,rented,yes,Secretary,West_Bengal,4,14,0
2716,6626617,21,16,single,rented,no,Civil_servant,Kerala,9,13,0
2717,6193538,73,10,single,rented,no,Technology_specialist,Bihar,10,11,0
2718,1360053,47,9,single,rented,no,Software_Developer,West_Bengal,4,11,1
2719,3231341,47,6,married,rented,no,Scientist,Kerala,6,14,0
2720,9744621,72,14,single,rented,no,Web_designer,Karnataka,11,12,0
2721,713017,40,17,single,rented,yes,Statistician,Uttar_Pradesh,5,10,0
2722,431500,51,10,single,rented,yes,Surveyor,Maharashtra,10,11,1
2723,5975878,56,17,married,rented,no,Financial_Analyst,Bihar,6,11,0
2724,1363933,45,14,single,rented,yes,Artist,Bihar,4,10,1
2725,8817634,22,1,single,rented,no,Petroleum_Engineer,Punjab,1,14,0
2726,72998,51,16,single,rented,no,Geologist,Bihar,13,13,1
2727,911628,76,0,single,rented,no,Comedian,Andhra_Pradesh,0,14,0
2728,2304265,78,12,single,rented,no,Chartered_Accountant,Uttar_Pradesh,10,12,0
2729,2309585,31,7,married,rented,no,Surveyor,Uttar_Pradesh,7,10,0
2730,8897791,71,16,single,rented,yes,Fashion_Designer,Andhra_Pradesh,3,10,0
2731,9733213,59,14,single,rented,no,Lawyer,Jharkhand,14,14,0
2732,7428357,38,13,single,rented,yes,Computer_operator,Uttar_Pradesh,9,12,1
2733,7060043,79,17,single,rented,no,Drafter,Odisha,13,12,1
2734,333219,63,1,married,rented,no,Web_designer,West_Bengal,1,12,0
2735,8717303,55,10,single,rented,no,Drafter,Madhya_Pradesh,10,13,0
2736,9071461,63,18,married,rented,yes,Microbiologist,Maharashtra,8,13,0
2737,6253045,75,7,single,rented,no,Consultant,Maharashtra,7,11,0
2738,8709947,50,19,single,rented,no,Psychologist,Assam,4,13,0
2739,210054,79,14,single,rented,no,Secretary,Kerala,10,14,0
2740,1612818,79,10,single,rented,no,Lawyer,Haryana,10,11,1
2741,8329200,29,14,single,rented,no,Drafter,Madhya_Pradesh,6,12,0
2742,3417564,52,18,single,rented,no,Software_Developer,Maharashtra,10,14,0
2743,271512,54,5,single,owned,yes,Design_Engineer,Andhra_Pradesh,5,14,0
2744,3959539,38,0,single,norent_noown,no,Microbiologist,Andhra_Pradesh,0,14,0
2745,552671,76,17,single,rented,yes,Civil_servant,Madhya_Pradesh,13,11,0
2746,4620331,77,17,married,rented,no,Psychologist,Andhra_Pradesh,12,12,0
2747,5725424,73,17,single,rented,no,Scientist,Uttar_Pradesh,5,12,0
2748,2386962,43,1,single,owned,no,Surgeon,Andhra_Pradesh,1,14,0
2749,7537196,54,16,single,rented,no,Secretary,Andhra_Pradesh,9,14,0
2750,3393343,39,2,single,rented,yes,Drafter,Bihar,2,13,0
2751,2467224,35,3,single,rented,no,Flight_attendant,Assam,3,11,1
2752,6346747,26,5,single,rented,no,Hotel_Manager,Maharashtra,5,14,0
2753,996901,68,9,married,rented,no,Comedian,Karnataka,6,13,0
2754,479548,43,7,single,rented,no,Politician,West_Bengal,3,10,0
2755,8059284,72,1,single,rented,yes,Financial_Analyst,Maharashtra,1,13,1
2756,4783607,67,19,single,rented,no,Consultant,West_Bengal,7,13,1
2757,6176694,66,10,single,rented,no,Designer,Uttar_Pradesh[5],7,14,0
2758,4110405,22,4,single,rented,yes,Lawyer,Andhra_Pradesh,4,10,0
2759,1784853,64,20,married,rented,yes,Designer,Delhi,5,14,0
2760,3188212,61,14,single,rented,no,Designer,Rajasthan,10,12,1
2761,5360758,50,15,married,rented,yes,Air_traffic_controller,Andhra_Pradesh,6,11,0
2762,9971347,77,19,single,owned,yes,Mechanical_engineer,Gujarat,4,14,0
2763,3290138,36,13,single,rented,no,Dentist,Bihar,8,12,1
2764,66912,27,10,married,rented,no,Software_Developer,Punjab,10,14,0
2765,9945173,62,4,single,rented,no,Technical_writer,Bihar,4,10,1
2766,3058911,77,0,single,rented,no,Surgeon,Madhya_Pradesh,0,10,0
2767,5190632,59,6,single,rented,no,Flight_attendant,Kerala,6,10,1
2768,9735655,57,2,single,rented,no,Artist,Odisha,2,13,0
2769,6944541,63,12,single,rented,yes,Technician,Andhra_Pradesh,11,11,0
2770,7779778,27,11,single,rented,no,Engineer,Haryana,8,12,0
2771,8435296,38,11,single,rented,no,Technical_writer,Bihar,3,10,0
2772,2197462,70,5,single,rented,no,Technician,West_Bengal,5,11,0
2773,353654,44,18,single,owned,no,Magistrate,Uttar_Pradesh,9,10,0
2774,7537859,61,8,single,rented,no,Surveyor,Andhra_Pradesh,8,11,0
2775,8553255,53,12,single,norent_noown,no,Civil_engineer,West_Bengal,12,10,0
2776,4275801,78,8,married,rented,yes,Computer_hardware_engineer,Punjab,3,11,0
2777,4750625,21,8,single,rented,yes,Statistician,West_Bengal,4,13,0
2778,3671933,78,18,single,rented,no,Financial_Analyst,Haryana,12,12,0
2779,3640062,37,10,single,rented,no,Design_Engineer,Telangana,10,13,0
2780,3599124,47,2,single,rented,yes,Psychologist,Haryana,2,14,0
2781,1812300,29,19,single,rented,no,Politician,Rajasthan,11,14,0
2782,585611,31,2,single,rented,no,Engineer,Bihar,2,10,0
2783,9122234,60,11,single,rented,no,Air_traffic_controller,Andhra_Pradesh,8,13,0
2784,2729670,23,10,single,rented,no,Army_officer,Telangana,10,13,0
2785,6491605,24,15,single,rented,no,Police_officer,Telangana,14,12,0
2786,4156095,65,5,single,rented,no,Industrial_Engineer,Assam,5,13,0
